ID,Name,Centroid
C146,Herzberg am Harz,POINT (10.343681725798628 51.61950554477322)
C147,Osterode am Harz,POINT (10.22731049145361 51.71805205863071)
C148,Rosdorf,POINT (9.85462669335349 51.47212819374034)
C149,Staufenberg,POINT (9.656191043069175 51.342679104631955)
C150,Walkenried,POINT (10.61307523660262 51.60186911894259)
C151,Bühren,POINT (9.673653459793247 51.483700022970936)
C152,Dransfeld,POINT (9.772579137754635 51.503789669933774)
C153,Jühnde,POINT (9.806432529475686 51.45467081915816)
C154,Niemetal,POINT (9.689726793675883 51.515867227648755)
C155,Scheden,POINT (9.736600021339543 51.457775426065815)
C156,Bilshausen,POINT (10.155255410886683 51.62813132695375)
C157,Bodensee,POINT (10.13442913759131 51.60629039096463)
C158,Gieboldehausen,POINT (10.204263819898904 51.60598249983664)
C159,Krebeck,POINT (10.108015244058537 51.59903561257808)
C160,Obernfeld,POINT (10.242178868840476 51.55597343135941)
C161,Rhumspringe,POINT (10.292405429986514 51.59085071437954)
C162,Rollshausen,POINT (10.208051375424613 51.56790818504339)
C163,Rüdershausen,POINT (10.267258823958581 51.57645457489089)
C164,Wollbrandshausen,POINT (10.16694278192191 51.59165711796142)
C165,Wollershausen,POINT (10.255419203867474 51.60904923222062)
C166,Elbingerode,POINT (10.283824127704463 51.65461651992576)
C167,Hattorf am Harz,POINT (10.238680741636097 51.644304312417084)
C168,Hörden am Harz,POINT (10.286836280642605 51.67287206157864)
C169,Wulften am Harz,POINT (10.180662875707846 51.65861986326538)
C170,Ebergötzen,POINT (10.089258716931665 51.57916808777535)
C171,Landolfshausen,POINT (10.092707012046777 51.53536457106246)
C172,Seeburg,POINT (10.15228531174082 51.563903991318256)
C173,Seulingen,POINT (10.153722085960657 51.53738529275839)
C174,Waake,POINT (10.061098444611867 51.55738759710602)
C175,Harz (Landkreis Göttingen),POINT (10.436852943880865 51.69522014091408)
C176,Hannover,POINT (9.77015323161697 52.37905617259114)
C177,Barsinghausen,POINT (9.480441160779465 52.325817403581006)
C178,Burgdorf,POINT (10.017478066552677 52.471085086263756)
C179,Burgwedel,POINT (9.888946038181455 52.53608092813662)
C180,Garbsen,POINT (9.572340816584122 52.451377682476995)
C181,Gehrden,POINT (9.587449814153926 52.323151215825455)
C182,Hemmingen,POINT (9.727686768414092 52.29762849933835)
C183,Isernhagen,POINT (9.850342174887981 52.456720171760345)
C184,Laatzen,POINT (9.839595634868106 52.28930677418517)
C185,Langenhagen,POINT (9.704499157360663 52.46547221072299)
C186,Lehrte,POINT (10.018553692595887 52.38138179543352)
C187,Neustadt am Rübenberge,POINT (9.465145134572136 52.55518886693301)
C188,Pattensen,POINT (9.762685926025156 52.23833101181475)
C189,Ronnenberg,POINT (9.655537182188246 52.30942791847363)
C190,Seelze,POINT (9.574764990009749 52.38595717186402)
C191,Sehnde,POINT (9.967624150004584 52.32208334368901)
C192,Springe,POINT (9.616367709150888 52.196162982113854)
C193,Uetze,POINT (10.169584966040635 52.460395501816215)
